run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;65;817;0;0;3901.62;7473.655287;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;66;827;0;0;3390.665;7394.103604;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;67;840;0;0;5627.185;8819.854557;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;68;853;0;0;6203.325;9388.307394;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;69;861;0;0;5369.085;8607.358984;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;70;871;0;0;5307.175;8600.092372;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;71;880;0;0;4987.065;7859.017543;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;72;891;0;0;4345.82;7608.595521;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;73;902;0;0;6265.03;8667.706233;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;74;909;0;0;5881.74;8933.515927;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;75;919;0;0;4540.695;8274.8378;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;76;928;0;0;3516.695;6120.139505;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;77;938;0;0;3837.22;7115.702929;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;78;948;0;0;3451.775;7421.167445;generation
